store_id,sales_amount,date
43,1542.07,2023-03-17
40,1337.95,2023-03-18
100,2818.83,2023-01-20
88,4583.85,2023-08-31
19,1995.97,2023-08-04
1,4885.6,2023-07-18
90,3458.71,2023-03-01
89,4765.53,2023-11-19
19,2206.07,2023-03-11
64,3246.06,2023-03-24
65,4069.48,2023-07-02
99,4583.9,2023-05-04
38,4083.5,2023-07-23
91,3604.54,2023-05-27
47,3458.7,2023-03-22
89,4397.84,2023-08-29
51,4986.75,2023-06-29
14,4234.21,2023-10-16
75,3408.13,2023-05-04
83,1445.54,2023-02-20
97,1324.06,2023-04-26
27,4504.15,2023-01-04
19,2561.44,2023-05-28
61,4061.08,2023-01-15
7,584.52,2023-05-15
50,3474.52,2023-02-26
65,3057.75,2023-12-16
32,1055.17,2023-11-12
48,1825.15,2023-10-01
36,3136.81,2023-03-02
75,3548.89,2023-10-07
34,1929.35,2023-07-28
85,219.4,2023-10-13
87,4545.18,2023-02-03
16,969.87,2023-01-18
45,3426.81,2023-09-17
41,1319.43,2023-07-07
63,2859.45,2023-02-28
82,2948.29,2023-06-16
61,2604.34,2023-09-06
37,3354.86,2023-12-27
59,1744.12,2023-04-03
54,4933.57,2023-03-16
12,2680.13,2023-12-16
61,346.67,2023-10-02
78,1471.54,2023-08-26
4,1597.57,2023-03-07
68,631.32,2023-04-26
97,2913.06,2023-03-03
49,1038.2,2023-01-08
32,4597.11,2023-03-25
67,1637.37,2023-09-14
85,2871.18,2023-05-04
34,2896.58,2023-05-12
61,1264.67,2023-11-29
46,170.09,2023-03-24
16,2229.87,2023-09-09
59,833.93,2023-09-01
93,1412.58,2023-08-10
78,1452.11,2023-12-04
16,1075.22,2023-04-22
61,1681.45,2023-01-24
49,2435.37,2023-02-27
86,1459.74,2023-08-10
86,3627.52,2023-02-01
36,4994.37,2023-12-26
20,3901.68,2023-04-01
31,1311.26,2023-10-14
79,3164.45,2023-05-29
92,179.69,2023-09-17
11,3396.1,2023-03-03
35,565.63,2023-12-01
13,4683.12,2023-08-25
100,953.47,2023-05-26
92,4580.27,2023-10-11
95,4370.85,2023-03-14
49,1309.73,2023-07-24
70,654.61,2023-01-16
1,4269.09,2023-06-11
55,832.18,2023-08-28
67,4802.69,2023-04-24
50,2732.46,2023-03-13
27,480.77,2023-09-01
55,4883.37,2023-06-21
51,2957.37,2023-07-25
29,2932.2,2023-03-27
12,294.03,2023-02-28
56,282.72,2023-03-28
11,1521.03,2023-08-16
75,2042.35,2023-01-31
2,4475.51,2023-08-28
95,3369.0,2023-11-13
39,3891.28,2023-01-04
57,4694.13,2023-08-29
66,3257.46,2023-02-25
98,3162.27,2023-05-02
50,4763.41,2023-05-08
72,2896.28,2023-01-15
34,4231.44,2023-09-13
9,2191.21,2023-10-11
49,409.87,2023-08-19
72,1607.48,2023-08-21
96,4826.65,2023-02-26
51,1782.33,2023-04-02
42,4515.57,2023-07-08
76,4336.05,2023-12-23
16,1731.71,2023-12-12
87,2329.08,2023-03-02
54,4970.69,2023-11-20
21,1852.77,2023-03-04
3,2191.43,2023-01-24
95,784.35,2023-12-08
9,2108.83,2023-06-28
48,3883.92,2023-03-24
1,4111.18,2023-07-07
5,1188.12,2023-10-12
4,3927.83,2023-08-05
70,4752.9,2023-05-15
54,2642.96,2023-06-10
38,1475.49,2023-07-13
71,4371.55,2023-02-03
28,1038.55,2023-12-07
73,1003.61,2023-04-23
42,1731.39,2023-01-23
17,283.29,2023-05-19
64,4576.89,2023-03-06
13,2114.42,2023-03-10
36,3851.77,2023-11-22
100,2569.95,2023-07-08
35,3525.92,2023-05-15
95,1101.42,2023-08-28
76,4784.73,2023-07-13
91,241.28,2023-10-14
73,4980.55,2023-09-05
23,3212.03,2023-09-15
25,243.54,2023-07-12
26,4630.17,2023-05-13
80,1121.35,2023-05-31
39,3804.11,2023-07-03
55,3867.13,2023-07-18
23,1234.78,2023-12-26
58,3905.3,2023-06-06
33,3110.95,2023-10-23
89,1581.63,2023-03-16
47,4565.17,2023-12-18
82,4193.19,2023-10-24
27,1014.96,2023-12-24
80,3790.87,2023-06-27
59,3372.71,2023-05-29
64,2167.31,2023-05-28
76,3560.98,2023-10-26
93,284.2,2023-12-26
6,1104.74,2023-07-19
61,2415.58,2023-12-22
22,659.8,2023-05-13
63,1853.96,2023-07-15
22,1891.18,2023-08-26
3,4827.08,2023-10-11
51,1502.7,2023-01-04
26,676.49,2023-12-11
24,2890.0,2023-04-19
30,4998.98,2023-02-01
5,2021.11,2023-10-01
51,185.44,2023-04-12
43,760.21,2023-06-11
2,4797.17,2023-05-16
57,2764.95,2023-09-23
64,3777.27,2023-03-20
18,1653.44,2023-06-08
63,2616.95,2023-03-25
31,3293.67,2023-06-28
58,2737.69,2023-06-22
43,1273.77,2023-02-24
94,1019.06,2023-08-19
52,1328.75,2023-08-05
37,3136.94,2023-04-02
67,4262.1,2023-02-08
19,800.08,2023-03-26
22,3737.67,2023-07-03
83,835.73,2023-07-12
11,827.7,2023-09-09
93,3193.24,2023-12-21
75,2474.63,2023-11-21
32,2104.13,2023-03-16
50,146.36,2023-09-14
45,2757.26,2023-06-23
30,703.37,2023-08-18
8,4271.93,2023-04-05
98,4595.58,2023-01-18
49,4394.37,2023-03-18
39,2228.58,2023-11-16
21,1667.16,2023-07-12
5,1176.48,2023-10-26
12,449.81,2023-02-17
48,3737.89,2023-02-21
12,1612.94,2023-03-10
22,3949.16,2023-04-17
67,3032.9,2023-12-17
48,1995.21,2023-02-16
84,1312.16,2023-05-15
70,2097.86,2023-03-08
99,3217.8,2023-09-17
33,2384.01,2023-09-09
92,2895.36,2023-08-24
18,132.58,2023-09-17
83,3828.7,2023-06-22
86,3704.51,2023-02-04
24,3479.4,2023-03-01
51,648.47,2023-12-23
44,1461.07,2023-09-24
97,2362.16,2023-09-01
68,2759.68,2023-05-06
66,407.26,2023-08-25
78,2515.15,2023-12-15
34,852.48,2023-07-13
51,2952.26,2023-01-13
5,2437.74,2023-08-02
28,1785.93,2023-07-16
41,4819.91,2023-02-17
8,598.01,2023-01-31
5,1721.29,2023-11-02
52,1689.24,2023-01-16
78,3342.98,2023-12-17
66,2795.47,2023-01-02
19,4588.68,2023-02-17
78,3291.01,2023-12-25
61,1061.74,2023-07-01
25,4381.54,2023-02-21
72,2636.55,2023-05-21
54,4600.92,2023-06-24
21,2794.4,2023-06-20
68,2240.43,2023-08-02
20,1622.73,2023-07-03
2,314.61,2023-04-05
31,4053.19,2023-05-23
70,1833.08,2023-10-28
81,342.8,2023-12-24
65,3439.36,2023-08-31
9,3933.51,2023-08-01
20,2374.65,2023-11-23
32,839.7,2023-11-16
34,3461.62,2023-09-19
7,2261.82,2023-06-04
42,4206.66,2023-09-05
35,2656.34,2023-11-14
51,1233.22,2023-08-05
80,4199.98,2023-01-19
12,1115.11,2023-10-03
49,547.56,2023-08-04
77,3390.53,2023-09-14
76,2997.46,2023-02-18
65,2081.13,2023-12-30
53,1693.39,2023-01-04
33,1743.86,2023-03-22
18,3776.37,2023-07-01
96,4603.75,2023-06-10
32,3734.81,2023-06-09
9,3011.08,2023-11-08
14,4280.34,2023-10-05
47,4598.31,2023-06-11
33,4800.96,2023-07-07
75,2235.4,2023-11-08
24,2715.19,2023-12-02
66,1720.46,2023-05-09
22,3017.88,2023-07-08
51,1227.81,2023-04-19
55,458.48,2023-09-20
9,1320.15,2023-11-02
11,2876.29,2023-09-20
45,3154.55,2023-04-16
41,355.38,2023-09-02
1,4645.06,2023-06-08
12,237.07,2023-02-04
28,223.13,2023-01-01
48,954.31,2023-08-26
71,4132.74,2023-04-08
51,4221.58,2023-04-20
34,1573.99,2023-01-24
16,765.96,2023-11-14
30,1816.62,2023-09-22
95,2717.12,2023-02-01
44,2086.76,2023-07-03
45,2173.48,2023-06-10
36,2024.39,2023-10-13
6,665.4,2023-03-04
56,4666.49,2023-03-01
22,1631.19,2023-08-27
25,2977.48,2023-12-15
38,1505.11,2023-06-22
87,2689.41,2023-12-09
62,429.76,2023-02-22
49,1806.77,2023-09-21
63,2354.66,2023-09-03
10,136.85,2023-03-05
80,1826.81,2023-03-15
47,1841.3,2023-07-18
24,959.56,2023-06-12
86,4510.36,2023-08-19
87,2772.33,2023-10-22
44,4150.55,2023-10-18
20,4316.05,2023-06-07
57,4016.59,2023-04-07
6,2462.1,2023-05-08
76,2876.83,2023-10-25
11,2112.83,2023-12-22
13,2389.39,2023-11-28
61,2161.52,2023-09-14
92,1365.95,2023-07-23
68,4264.35,2023-12-29
14,371.89,2023-06-18
57,4476.96,2023-02-12
73,4044.84,2023-05-26
4,1662.5,2023-11-21
70,1626.62,2023-07-24
74,3240.19,2023-06-22
33,4041.61,2023-03-24
9,4260.58,2023-11-29
68,1872.4,2023-07-21
10,639.07,2023-07-03
96,4677.54,2023-11-07
40,383.81,2023-10-11
3,2565.41,2023-08-31
54,3605.71,2023-07-19
85,911.06,2023-05-07
51,3679.5,2023-07-30
31,1521.53,2023-12-15
100,2182.59,2023-06-01
33,624.75,2023-09-24
69,508.3,2023-04-11
13,728.85,2023-03-03
3,2438.26,2023-05-08
51,3104.28,2023-11-24
43,3568.89,2023-04-19
42,285.33,2023-10-22
69,831.98,2023-01-19
74,4655.77,2023-01-10
2,1284.69,2023-10-10
1,102.89,2023-07-29
3,3475.54,2023-09-27
33,4894.32,2023-06-08
2,1953.36,2023-04-07
79,4510.5,2023-04-30
20,4494.78,2023-06-24
51,2688.36,2023-03-18
46,1017.94,2023-04-17
32,4258.06,2023-06-23
61,2974.57,2023-05-22
44,1675.77,2023-01-17
79,1351.14,2023-07-02
48,1229.93,2023-04-16
3,1530.64,2023-02-13
41,2658.89,2023-06-20
26,1296.71,2023-12-01
89,3710.52,2023-04-22
71,2239.27,2023-06-08
25,3108.55,2023-05-25
34,913.44,2023-06-10
35,3863.56,2023-07-06
31,4666.65,2023-05-22
68,3798.34,2023-04-12
64,4735.21,2023-12-24
7,4871.61,2023-01-03
57,1837.55,2023-08-09
95,4710.29,2023-12-14
71,3820.48,2023-09-19
22,3106.27,2023-07-16
60,1853.32,2023-01-29
36,3449.67,2023-06-03
45,1187.27,2023-03-02
56,2147.5,2023-12-31
36,1477.42,2023-05-29
63,238.82,2023-11-15
52,978.83,2023-03-25
50,771.02,2023-07-07
69,1492.87,2023-12-06
8,2679.01,2023-12-15
55,3897.88,2023-07-02
34,1669.1,2023-01-18
20,4550.66,2023-11-17
58,3021.21,2023-02-27
61,2008.72,2023-11-07
3,504.26,2023-11-15
46,4743.22,2023-01-13
39,1092.75,2023-06-15
18,2930.41,2023-06-12
83,320.79,2023-10-06
15,777.93,2023-11-04
83,4321.72,2023-09-15
28,1091.42,2023-04-10
49,4225.56,2023-12-06
71,4943.1,2023-09-19
86,3669.17,2023-01-22
95,888.8,2023-12-03
71,1521.56,2023-05-01
81,4797.39,2023-07-07
18,4609.45,2023-03-07
40,3319.55,2023-04-16
71,4244.79,2023-11-17
40,1599.87,2023-07-23
54,1795.19,2023-01-10
78,432.87,2023-01-22
91,4725.69,2023-08-26
65,1572.52,2023-09-10
59,910.7,2023-08-09
42,1802.67,2023-07-27
44,2706.5,2023-01-21
39,1712.8,2023-07-15
6,3364.54,2023-02-28
27,4874.6,2023-05-08
79,4202.13,2023-10-18
82,1885.4,2023-10-25
75,3037.32,2023-12-02
98,2929.05,2023-07-09
95,2735.32,2023-03-14
64,1735.42,2023-04-16
83,4478.81,2023-01-17
65,247.33,2023-07-11
27,4650.79,2023-06-17
69,4460.47,2023-04-22
47,4923.0,2023-04-23
36,3805.76,2023-02-02
69,4071.16,2023-05-24
63,907.01,2023-03-14
96,4512.96,2023-11-02
22,2688.49,2023-08-07
30,2828.29,2023-09-17
24,2695.05,2023-06-04
69,264.71,2023-03-26
92,2122.59,2023-08-22
58,3977.82,2023-12-08
91,1983.3,2023-04-03
44,1623.41,2023-10-26
36,2793.82,2023-02-23
40,4622.01,2023-01-15
97,1660.35,2023-06-04
88,2855.2,2023-05-25
38,3077.73,2023-08-30
51,2092.15,2023-08-21
91,3210.99,2023-02-25
2,3497.52,2023-04-12
69,1977.15,2023-03-25
76,2793.86,2023-01-25
47,3063.15,2023-02-24
66,1511.05,2023-10-16
18,4574.22,2023-09-20
81,959.35,2023-03-07
63,3990.13,2023-10-04
76,3969.31,2023-02-14
32,171.8,2023-07-24
61,810.38,2023-12-09
52,1018.33,2023-05-08
32,506.19,2023-12-27
77,3850.26,2023-11-03
42,3403.13,2023-03-13
23,3877.21,2023-02-25
65,3212.31,2023-07-16
32,4627.79,2023-01-19
69,3846.35,2023-11-12
41,4066.17,2023-10-18
93,422.03,2023-01-09
18,4997.04,2023-08-04
3,268.36,2023-10-30
42,4023.1,2023-12-30
14,1814.78,2023-12-17
17,3609.64,2023-12-08
79,1846.49,2023-09-11
64,3091.21,2023-06-09
17,1905.53,2023-04-01
55,1989.42,2023-08-10
55,3955.7,2023-03-13
95,2788.85,2023-04-24
30,3170.65,2023-06-30
13,4096.24,2023-01-09
36,400.14,2023-01-30
46,3052.16,2023-06-18
53,4543.27,2023-05-31
62,558.84,2023-03-05
87,1400.54,2023-02-12
67,2534.51,2023-07-23
17,3021.54,2023-09-05
55,4292.62,2023-06-29
51,4194.73,2023-07-01
7,2039.08,2023-08-07
16,3564.94,2023-07-16
59,215.47,2023-10-31
98,1839.96,2023-01-13
97,1929.82,2023-07-28
18,3683.06,2023-08-14
2,4111.6,2023-05-28
34,4869.12,2023-05-02
17,551.79,2023-03-25
27,3594.69,2023-09-06
16,3055.46,2023-11-28
78,2854.64,2023-06-19
65,3425.01,2023-04-01
4,3774.15,2023-06-08
58,4472.3,2023-10-25
20,3318.57,2023-06-10
23,2322.45,2023-12-04
29,1958.61,2023-04-06
35,3622.1,2023-02-01
51,4489.94,2023-09-26
69,1370.15,2023-09-28
50,3325.99,2023-05-12
46,1033.03,2023-12-26
63,4247.69,2023-11-05
47,1225.43,2023-04-21
66,1723.99,2023-12-19
2,2403.77,2023-10-22
20,4045.76,2023-10-19
35,2518.59,2023-03-16
68,1672.56,2023-07-31
68,4039.28,2023-07-08
26,2782.61,2023-05-24
83,1829.24,2023-03-10
74,835.83,2023-10-14
36,4596.89,2023-06-02
22,626.93,2023-10-30
86,4935.33,2023-09-16
35,2944.34,2023-09-23
48,1664.75,2023-06-09
8,1432.96,2023-12-26
5,2489.97,2023-10-22
61,4074.06,2023-01-11
1,3644.15,2023-01-12
30,2981.42,2023-12-19
32,2234.48,2023-01-02
15,2425.38,2023-10-18
94,4391.77,2023-09-18
7,2176.6,2023-01-04
4,1366.88,2023-11-26
20,1747.51,2023-09-18
40,2395.7,2023-01-12
99,2197.58,2023-01-15
36,2252.94,2023-04-29
12,749.72,2023-06-29
84,1600.58,2023-11-09
73,385.31,2023-07-02
60,2171.61,2023-09-19
99,189.41,2023-07-28
33,1005.41,2023-06-22
33,2675.31,2023-10-19
100,3341.77,2023-02-27
61,4698.7,2023-06-10
68,856.81,2023-12-10
99,1851.0,2023-07-27
48,2482.81,2023-01-18
64,790.12,2023-02-19
41,4929.68,2023-12-15
82,4797.03,2023-02-27
57,109.13,2023-10-28
100,2525.18,2023-06-15
5,4098.53,2023-06-12
27,1190.39,2023-05-08
61,999.32,2023-01-26
34,3168.02,2023-05-04
54,1566.45,2023-02-06
43,2179.63,2023-09-17
69,2126.09,2023-07-22
22,635.51,2023-01-06
53,3336.78,2023-02-12
8,3182.17,2023-01-15
64,1953.93,2023-01-22
76,137.08,2023-07-15
86,1226.38,2023-07-17
58,4016.2,2023-08-21
58,1370.09,2023-09-13
100,3849.13,2023-07-23
22,3027.45,2023-10-16
96,3356.12,2023-06-03
44,2520.71,2023-09-24
84,3084.53,2023-12-20
78,1444.04,2023-08-29
36,1258.91,2023-09-18
64,1710.58,2023-06-10
61,1258.08,2023-11-23
5,3282.76,2023-12-24
47,4206.86,2023-08-18
9,1250.83,2023-05-01
41,1093.57,2023-12-23
21,4088.32,2023-12-27
98,2901.7,2023-01-12
23,4298.01,2023-12-27
75,4824.03,2023-03-31
15,355.05,2023-11-14
82,2118.79,2023-07-04
25,3952.61,2023-06-17
56,3287.31,2023-09-08
73,4051.62,2023-04-04
75,2909.12,2023-06-02
34,1497.2,2023-11-03
22,2901.97,2023-05-27
98,1283.33,2023-06-14
51,1814.12,2023-04-03
45,4599.81,2023-03-05
86,1425.66,2023-06-10
32,497.88,2023-01-17
4,4199.95,2023-05-21
10,4156.37,2023-02-10
49,4127.09,2023-04-20
61,503.92,2023-12-27
32,1125.65,2023-07-20
92,1198.57,2023-05-23
22,3333.13,2023-01-25
64,1397.47,2023-11-13
97,3631.51,2023-11-26
45,1471.53,2023-06-30
57,841.43,2023-03-16
59,4993.89,2023-01-15
97,3854.4,2023-01-23
58,2227.99,2023-06-11
29,3606.73,2023-01-02
39,2091.66,2023-09-27
84,4540.84,2023-10-20
98,2987.99,2023-07-24
4,2785.89,2023-07-12
100,2851.01,2023-08-31
8,4841.24,2023-06-08
98,1681.57,2023-02-06
48,1849.77,2023-09-19
77,3744.58,2023-05-01
38,557.73,2023-04-17
20,2785.78,2023-11-27
33,1638.82,2023-09-18
97,2857.23,2023-07-13
92,291.81,2023-05-21
27,273.29,2023-08-04
40,3135.88,2023-07-24
77,4826.97,2023-01-28
25,4906.75,2023-01-20
91,1662.63,2023-09-26
87,900.18,2023-09-06
31,1891.82,2023-03-22
58,4406.15,2023-01-28
65,2862.89,2023-08-23
49,470.29,2023-07-14
51,2630.82,2023-04-24
70,1105.36,2023-02-01
31,1793.99,2023-03-30
8,3339.41,2023-09-18
73,3663.46,2023-07-06
56,432.38,2023-01-07
74,3277.6,2023-08-24
6,778.5,2023-07-26
99,159.55,2023-05-07
16,4491.56,2023-04-01
35,1682.56,2023-06-26
62,4895.32,2023-07-16
16,4832.61,2023-10-02
67,806.44,2023-03-11
36,2228.11,2023-10-29
38,1218.63,2023-09-23
32,801.49,2023-06-02
89,1075.18,2023-01-13
49,2210.89,2023-03-18
93,1928.19,2023-10-26
24,1334.12,2023-12-29
58,1607.35,2023-11-20
28,4731.97,2023-03-27
64,4370.06,2023-02-23
1,1846.24,2023-12-18
9,1147.71,2023-06-21
100,4247.19,2023-09-21
7,1527.13,2023-12-05
70,4458.2,2023-08-03
79,2303.75,2023-10-06
91,807.67,2023-04-06
81,4672.58,2023-01-09
54,1383.4,2023-09-06
63,2692.68,2023-04-08
41,1291.47,2023-03-02
41,2719.84,2023-11-03
89,1810.27,2023-05-27
43,227.04,2023-11-20
46,3407.85,2023-07-04
10,602.07,2023-08-18
91,260.92,2023-01-27
11,2298.46,2023-01-02
31,4218.04,2023-12-17
87,3630.12,2023-04-26
99,2487.15,2023-10-28
22,3887.41,2023-10-26
61,852.33,2023-11-13
27,2204.74,2023-11-14
79,3240.36,2023-09-13
21,1403.04,2023-04-06
7,1630.54,2023-12-31
40,4880.15,2023-11-02
56,900.55,2023-04-21
36,387.58,2023-07-19
80,720.94,2023-08-09
93,726.91,2023-11-25
66,4723.9,2023-11-24
68,2988.85,2023-04-18
84,4194.4,2023-07-13
70,4032.32,2023-07-03
47,2485.55,2023-02-08
99,2423.12,2023-09-01
100,2120.3,2023-10-21
80,4782.55,2023-11-26
92,4246.52,2023-11-07
71,462.04,2023-10-08
4,4359.47,2023-09-13
87,3611.32,2023-03-03
93,558.71,2023-07-07
89,4230.1,2023-02-10
22,4920.07,2023-11-16
7,2909.19,2023-11-13
54,2066.86,2023-03-16
17,1741.47,2023-04-02
77,3174.58,2023-05-29
55,2387.12,2023-08-24
28,1866.88,2023-08-03
31,2383.25,2023-03-21
54,1280.63,2023-08-03
59,3824.8,2023-02-25
9,955.81,2023-12-11
7,3807.78,2023-10-02
82,2626.76,2023-08-01
76,910.86,2023-04-08
42,4509.75,2023-06-20
37,2979.57,2023-01-21
5,354.82,2023-11-06
30,2176.72,2023-07-18
56,4615.89,2023-10-14
32,2497.66,2023-06-20
24,3285.12,2023-04-03
62,2625.76,2023-03-26
22,1817.25,2023-09-21
31,147.83,2023-03-28
47,2224.83,2023-10-18
12,4927.09,2023-03-30
51,378.29,2023-02-25
73,897.57,2023-01-21
51,4465.79,2023-06-12
46,4554.82,2023-05-08
99,2206.54,2023-04-25
20,3595.59,2023-11-19
58,1026.71,2023-08-10
7,4873.18,2023-07-16
53,1165.08,2023-04-04
89,4422.18,2023-09-07
52,3694.47,2023-03-02
59,3919.18,2023-02-24
41,4859.85,2023-05-10
47,2387.7,2023-10-31
60,959.32,2023-08-02
64,2229.04,2023-02-12
42,3085.53,2023-07-16
50,1257.79,2023-02-12
16,2837.2,2023-05-01
63,4387.42,2023-10-27
30,338.27,2023-02-27
62,1160.39,2023-10-05
77,4602.87,2023-05-11
79,4651.11,2023-08-12
74,2643.25,2023-09-27
69,3573.33,2023-07-15
81,3918.95,2023-08-08
89,3722.0,2023-10-20
57,3286.78,2023-10-16
52,4631.19,2023-05-08
70,2924.61,2023-04-12
13,1661.08,2023-08-04
42,948.39,2023-02-06
49,3926.44,2023-02-17
39,943.93,2023-06-29
72,1981.24,2023-06-21
30,4940.0,2023-03-19
89,1466.1,2023-01-06
3,167.93,2023-04-20
4,4993.42,2023-12-11
15,4404.75,2023-02-16
9,2309.09,2023-04-23
59,2352.63,2023-02-04
43,2564.42,2023-05-27
71,3854.35,2023-12-07
36,1201.3,2023-12-25
19,3981.31,2023-11-12
66,1636.35,2023-07-04
64,4804.19,2023-10-03
19,3664.47,2023-10-03
54,2733.71,2023-06-14
6,703.88,2023-05-05
34,897.66,2023-10-05
33,4291.19,2023-01-28
69,1724.74,2023-11-07
16,3143.47,2023-01-11
54,1670.34,2023-09-18
54,3000.95,2023-02-25
55,3681.07,2023-07-10
18,646.38,2023-05-09
49,465.88,2023-08-03
86,2334.53,2023-02-13
65,861.31,2023-10-28
52,4922.27,2023-10-11
77,3153.3,2023-03-14
56,359.68,2023-01-28
34,668.82,2023-05-12
67,4924.62,2023-04-29
9,4096.67,2023-06-02
15,4207.4,2023-09-14
36,2266.03,2023-12-16
94,1433.7,2023-11-01
41,1384.08,2023-02-01
64,3826.97,2023-03-20
33,3911.84,2023-11-30
34,4791.83,2023-12-30
73,1334.95,2023-11-05
24,790.2,2023-08-28
24,801.55,2023-03-04
60,4643.86,2023-08-17
78,2839.97,2023-06-04
33,4897.19,2023-03-28
11,3630.17,2023-09-29
21,3356.25,2023-05-06
62,4970.44,2023-02-26
19,3267.91,2023-12-23
28,1835.92,2023-09-11
48,148.05,2023-06-02
14,167.14,2023-01-09
58,3607.26,2023-12-30
61,1907.36,2023-01-06
13,4209.43,2023-07-30
75,511.85,2023-10-13
59,3603.28,2023-09-26
24,1207.2,2023-09-24
32,4032.82,2023-09-23
4,759.34,2023-05-07
28,1317.75,2023-09-19
2,4079.67,2023-07-09
39,4390.59,2023-01-07
27,4987.84,2023-01-05
66,4400.78,2023-12-30
51,1357.28,2023-04-17
85,1999.06,2023-12-12
22,1868.3,2023-10-11
28,993.42,2023-09-07
89,3128.56,2023-12-17
87,727.8,2023-03-29
64,1150.43,2023-06-18
100,2589.79,2023-01-17
81,4421.88,2023-07-10
64,1135.86,2023-08-05
61,1792.9,2023-12-24
3,682.85,2023-09-28
11,4235.74,2023-07-31
64,4575.5,2023-10-27
19,548.35,2023-08-08
23,252.21,2023-04-17
43,3497.89,2023-10-30
56,3882.13,2023-10-01
30,4764.0,2023-11-29
68,1747.47,2023-05-02
77,1302.2,2023-12-11
10,4946.33,2023-02-25
54,3722.72,2023-07-28
80,1566.06,2023-02-15
30,469.01,2023-12-10
84,4250.59,2023-09-20
37,849.56,2023-09-04
37,3361.27,2023-02-09
75,4745.52,2023-01-13
21,3046.51,2023-10-27
92,3146.98,2023-07-29
10,3988.0,2023-10-14
41,1937.03,2023-04-30
66,1823.58,2023-10-27
99,3332.54,2023-04-04
97,2343.91,2023-04-15
83,4459.29,2023-10-31
75,2183.99,2023-07-03
40,982.6,2023-11-28
8,1541.92,2023-11-18
84,3375.37,2023-06-11
85,1536.06,2023-04-21
52,3709.44,2023-05-22
66,4450.17,2023-10-08
10,2296.6,2023-07-01
6,1584.17,2023-01-13
61,134.85,2023-08-04
8,4314.46,2023-03-23
16,1250.16,2023-02-21
61,1786.56,2023-08-28
96,4739.49,2023-07-03
27,2834.1,2023-08-28
20,321.88,2023-03-15
1,3447.92,2023-01-11
43,541.01,2023-03-20
50,3159.67,2023-07-15
71,711.18,2023-03-19
27,1848.94,2023-05-05
78,4444.17,2023-05-08
63,2129.8,2023-11-05
45,3990.23,2023-08-01
56,2267.0,2023-09-22
12,1577.93,2023-06-04
13,1566.09,2023-09-11
53,2692.05,2023-08-08
10,4145.0,2023-05-17
3,322.08,2023-03-23
34,3250.44,2023-07-26
73,116.75,2023-02-11
91,3983.74,2023-08-20
73,1911.68,2023-07-23
78,257.26,2023-08-09
8,1115.81,2023-05-23
1,366.58,2023-04-22
18,1916.6,2023-05-25
1,2872.84,2023-03-17
24,1280.03,2023-02-25
43,802.82,2023-08-13
27,2848.13,2023-02-25
58,2302.08,2023-01-10
6,2838.58,2023-07-30
9,2106.72,2023-02-26
14,1964.31,2023-06-12
54,3170.79,2023-09-25
74,2455.46,2023-11-04
28,978.15,2023-11-17
79,1315.96,2023-12-29
31,4891.34,2023-03-16
98,3043.54,2023-11-30
88,2654.84,2023-02-27
70,4611.47,2023-04-25
56,4763.58,2023-12-07
79,131.0,2023-12-02
95,4355.18,2023-10-08
53,4453.8,2023-03-15
1,4788.1,2023-06-26
47,4049.23,2023-10-23
56,4579.94,2023-02-22
27,3610.36,2023-05-31
5,3398.43,2023-04-15
32,2894.36,2023-10-19
44,4444.5,2023-02-23
16,3974.85,2023-10-30
47,4075.74,2023-09-12
81,1774.3,2023-07-24
37,1264.55,2023-06-07
54,381.22,2023-09-20
94,1897.14,2023-07-18
29,3046.9,2023-05-19
75,4655.69,2023-04-12
37,2173.42,2023-01-28
69,2972.45,2023-05-08
31,2613.17,2023-01-25
30,3937.59,2023-04-26
17,3213.47,2023-10-16
17,3464.25,2023-10-22
89,673.79,2023-01-05
85,3534.33,2023-08-11
2,3433.67,2023-07-26
5,893.77,2023-05-23
85,1690.6,2023-12-14
41,4712.35,2023-02-08
48,3730.95,2023-10-27
19,1248.78,2023-07-16
14,3787.43,2023-01-07
4,472.28,2023-02-12
10,425.34,2023-01-31
18,4225.48,2023-08-28
85,1019.97,2023-08-04
10,3017.02,2023-04-03
76,3209.11,2023-05-01
99,3357.34,2023-03-19
90,1249.16,2023-01-03
38,4021.65,2023-08-09
81,3638.09,2023-08-29
40,1202.37,2023-09-04
3,4902.5,2023-03-08
74,4470.09,2023-03-02
41,3705.87,2023-02-01
39,2527.18,2023-07-12
97,4639.83,2023-12-19
17,2136.98,2023-06-14
20,4045.1,2023-08-21
25,1636.17,2023-03-05
25,1436.96,2023-01-22
48,2182.62,2023-02-14
54,2460.37,2023-08-08
64,1979.79,2023-12-16
21,529.11,2023-03-20
5,2339.31,2023-08-13
42,3195.89,2023-07-08
13,1573.12,2023-06-07
9,2498.12,2023-11-27
41,1373.1,2023-05-14
57,3151.97,2023-02-15
74,507.29,2023-08-02
13,4848.16,2023-12-10
6,4194.23,2023-07-19
4,2855.81,2023-05-01
39,821.3,2023-03-30
14,4126.34,2023-09-05
53,3262.58,2023-04-08
7,2323.69,2023-01-02
50,2365.98,2023-04-15
59,2838.11,2023-09-08
20,3930.32,2023-12-24
20,2175.2,2023-10-15
27,4603.7,2023-05-31
32,2468.47,2023-09-10
60,2940.63,2023-01-27
29,2087.17,2023-11-16
39,4412.83,2023-07-31
53,3245.44,2023-03-30
4,3818.06,2023-01-16
98,670.97,2023-11-03
86,741.11,2023-02-21
81,1833.16,2023-08-22
